wind direction,wind speed @ 10m
1016.018,11.534
385.350,8.706
789.298,14.281
1282.090,8.076
287.225,5.425
328.756,8.012
1046.003,7.751
582.661,17.393
1353.965,3.846
1092.648,7.653
689.968,7.815
1972.926,8.803
465.498,7.414
48.993,11.853
676.334,6.034
543.284,7.545
1102.844,12.410
357.113,13.226
1071.699,8.641
285.544,16.889
1061.266,11.106
540.873,9.544
931.608,8.680
2068.479,0.909
953.929,0.633
2325.464,10.049
1321.356,11.052
111.831,14.299
407.830,6.014
914.704,3.581
1591.622,7.545
333.049,5.588
940.142,7.204
27.907,11.621
1610.132,8.001
674.513,18.350
844.416,6.487
789.596,5.365
659.052,12.437
1410.678,8.224
1274.403,11.129
546.157,12.890
420.443,11.852
420.885,5.733
233.402,10.899
209.026,23.063
464.624,10.614
817.422,9.178
64.057,7.534
1751.136,9.533
656.899,2.308
404.939,8.375
502.400,13.047
287.134,8.509
705.766,2.895
699.720,10.787
495.498,6.562
395.834,2.347
415.555,7.970
112.593,11.790
627.310,5.072
312.556,7.636
677.189,12.130
335.566,5.445
1217.317,5.971
1851.480,14.166
140.111,9.140
784.954,11.909
416.213,7.853
865.839,7.427
748.418,3.982
28.710,7.552
854.979,10.587
841.953,10.186
799.051,11.333
962.791,1.124
461.174,9.411
165.414,13.864
418.404,5.350
1749.318,8.897
398.986,8.297
579.358,7.705
1070.479,13.180
1582.645,13.859
212.448,8.637
1379.903,2.423
894.158,5.404
1286.034,9.788
524.047,5.785
116.989,12.476
460.693,8.726
440.878,3.006
91.608,4.750
447.819,3.891
107.806,14.353
365.590,15.341
465.802,7.013
854.310,5.144
303.987,6.976
1059.222,7.988
350.012,22.838
210.496,6.696
355.518,15.238
111.069,11.955
314.256,2.295
891.968,0.836
277.983,13.266
238.538,6.215
929.042,15.317
2138.511,9.456
996.610,12.811
1112.905,11.903
678.076,8.503
1324.011,16.583
1131.936,12.412
1546.945,13.341
508.920,5.650
707.418,14.249
406.317,15.265
1662.057,8.209
600.922,4.469
2064.140,9.024
129.783,4.998
388.833,11.312
845.085,9.232
184.240,7.715
185.348,13.173
536.822,6.992
201.342,3.731
1090.915,14.216
1835.355,5.557
504.983,12.989
1141.898,10.099
170.527,4.141
974.520,1.985
566.633,13.242
865.545,8.543
1083.305,21.778
351.113,6.940
429.219,13.089
36.750,10.525
108.160,11.519
266.190,3.170
1254.152,7.031
849.490,10.293
527.824,6.874
527.980,6.408
867.973,13.738
1032.261,5.558
2624.113,10.619
714.865,7.556
1176.143,5.698
513.745,13.267
355.692,12.403
1204.555,6.209
1524.896,8.071
1232.219,9.579
833.432,4.636
430.537,26.748
163.208,7.928
1909.256,8.950
402.798,11.058
669.344,5.420
1244.032,27.166
1549.403,17.393
580.188,4.926
1005.251,13.586
2018.536,8.604
271.593,4.763
343.165,9.834
787.287,1.272
1356.491,14.985
219.763,19.769
2441.437,8.647
99.498,10.411
632.754,9.722
513.652,19.973
235.967,12.837
804.909,5.442
523.460,8.440
377.275,17.789
1597.465,6.353
1462.352,8.900
599.101,11.607
637.430,0.757
511.573,5.272
543.205,8.406
912.172,7.905
142.166,14.684
538.202,4.894
297.835,11.831
557.362,12.552
439.019,7.877
152.205,12.214
573.088,25.024
484.854,23.238
207.986,9.955
1310.959,5.957
706.037,19.892
1554.801,7.686
2143.141,11.448
634.914,8.422
831.188,2.244
1967.122,9.923
156.318,7.381
84.539,18.579
584.208,6.536
1290.131,12.167
1072.349,13.972
879.102,4.628
432.932,5.403
446.948,3.344
341.361,9.047
597.779,9.578
923.207,10.764
813.321,10.952
659.681,7.010
857.223,0.268
387.360,8.745
778.658,7.127
1042.268,6.739
503.836,9.866
1783.415,12.862
158.105,8.238
469.695,6.487
1120.065,11.509
806.229,4.668
120.385,3.209
949.272,1.446
462.284,5.966
604.078,6.236
850.434,8.017
758.038,11.946
480.115,7.592
1886.304,11.487
541.344,6.755
781.011,15.145
535.199,7.621
1732.356,8.298
1247.319,6.425
752.093,4.105
678.859,11.350
701.736,7.785
484.109,2.660
90.806,8.755
828.170,10.624
842.918,11.865
1224.048,13.738
444.428,8.624
263.230,13.590
2436.545,1.503
328.962,5.286
546.899,9.220
160.365,10.151
276.589,1.939
140.655,4.328
78.196,18.436
2405.136,14.504
136.388,16.032
388.687,5.312
177.498,7.523
3467.172,9.918
409.700,5.253
526.349,5.205
971.950,12.492
1833.388,6.346
298.643,5.257
1302.808,2.943
262.342,6.469
177.544,11.164
559.771,14.568
391.473,7.325
325.346,4.251
1876.238,8.694
277.514,10.409
204.390,9.960
740.954,12.978
399.614,9.643
1072.701,4.589
159.041,3.606
311.241,7.401
854.891,8.899
485.176,3.080
428.286,5.122
284.278,3.329
473.978,9.601
793.223,11.072
1244.776,11.476
437.828,13.210
134.809,5.201
458.197,7.400
908.527,0.831
537.313,7.544
218.055,7.183
649.997,10.153
383.981,6.765
442.493,18.029
1186.497,13.845
226.071,9.295
187.682,7.638
681.538,11.599
572.651,8.863
1233.197,3.612
364.192,13.782
1018.771,1.318
415.931,15.635
424.539,13.193
741.366,6.925
1892.887,9.515
669.518,15.482
334.144,4.360
54.186,5.883
394.721,6.073
335.970,3.142
73.301,5.350
610.320,7.676
399.351,20.105
91.652,11.944
318.064,6.976
608.525,14.451
570.987,7.632
11.863,11.282
1172.892,6.210
290.761,5.521
1333.200,12.596
744.935,21.437
2957.985,5.648
770.462,4.037
1262.171,8.157
1205.660,27.547
669.044,12.350
1141.085,3.810
507.329,4.012
1824.541,17.822
111.370,14.353
189.132,10.799
728.972,6.291
588.299,8.272
308.299,12.846
1519.979,5.089
469.170,4.700
137.606,9.335
1260.619,13.532
295.554,8.913
467.564,5.369
178.753,3.625
602.467,13.057
759.630,2.524
839.052,14.279
826.674,10.279
245.025,14.291
1955.027,6.144
1018.620,8.587
289.474,8.902
751.742,12.495
267.261,1.502
298.772,7.263
131.751,8.875
1048.098,10.160
680.243,2.575
1470.241,7.454
614.209,3.942
674.867,13.174
441.884,11.810
1830.555,2.441
355.286,8.083
263.489,11.531
390.933,3.939
1225.672,14.107
581.983,7.369
545.275,3.526
633.762,6.821
297.538,13.272
2059.808,11.707
1169.475,14.113
667.286,17.310
319.733,2.422
160.351,9.460
65.824,3.736
708.380,10.066
1150.713,18.075
1111.239,2.821
267.621,12.545
838.746,4.100
497.124,5.861
367.711,11.528
1014.931,8.564
616.872,4.056
1349.675,6.010
1037.468,8.695
1134.837,11.947
392.123,4.982
1057.684,8.042
390.092,16.416
607.184,5.327
1242.533,14.581
868.373,5.030
458.441,7.024
390.703,5.400
626.145,6.956
599.595,9.117
1032.917,7.744
500.131,11.039
625.916,16.004
424.003,7.250
469.965,8.327
622.360,11.470
1287.765,13.708
782.104,9.717
102.898,3.513
581.201,11.362
257.376,14.811
1391.873,10.790
154.406,6.160
2153.045,0.900
979.070,2.144
748.255,3.432
915.331,11.687
854.103,2.215
437.101,17.480
641.187,0.645
733.934,9.634
605.337,4.414
321.380,4.915
455.030,6.283
1378.389,2.905
941.805,7.922
1168.760,4.907
625.356,8.105
826.452,12.942
381.114,2.813
463.166,7.204
2730.484,6.751
568.779,6.739
505.117,6.448
203.440,8.881
1637.386,6.429
289.087,4.629
741.726,8.446
427.222,19.412
2098.131,15.728
739.907,9.800
353.216,8.868
301.634,6.861
834.871,7.415
289.883,7.069
1600.090,8.809
1022.406,2.303
1343.161,4.409
1098.571,6.697
515.044,13.873
264.695,13.727
1221.371,7.454
548.692,4.884
136.168,6.583
820.701,9.781
281.533,9.500
769.145,13.024
1883.684,2.814
453.845,9.777
557.595,15.761
1204.488,6.761
1266.309,10.546
442.581,14.514
315.844,16.258
12.371,7.404
368.504,17.706
427.941,4.654
740.256,8.881
802.148,7.088
433.922,8.822
888.870,11.530
652.070,5.061
281.543,1.798
2095.744,1.128
1733.954,3.793
913.645,12.127
274.775,15.944
467.595,4.470
453.022,7.592
1453.507,6.303
1996.957,18.814
277.343,14.508
311.264,16.407
1157.974,14.297
352.874,9.236
261.883,6.512
774.645,1.936
1572.993,5.514
515.083,1.663
941.899,8.803
842.973,7.980
403.884,13.197
1534.628,1.312
150.723,2.967
744.448,11.203
389.009,13.372
404.294,4.287
3146.072,2.993
363.325,11.580
993.953,6.428
443.261,13.275
367.908,14.832
84.267,5.302
714.995,11.818
1015.670,2.491
641.022,3.975
221.288,8.216
207.816,12.575
2191.348,7.083
968.500,10.912
153.467,12.890
473.065,7.825
524.437,9.994
832.605,8.526
1344.219,8.971
507.100,11.648
406.752,12.153
862.747,4.568
1077.010,13.606
823.694,2.574
832.922,7.489
653.057,12.852
109.105,4.393
661.315,11.098
363.968,3.049
260.501,7.574
706.724,5.963
304.037,13.591
286.965,9.376
149.643,2.468
1485.822,13.690
1558.390,8.982
290.969,4.813
784.139,17.837
1529.233,9.930
1851.191,10.043
751.411,5.275
1357.602,11.603
1974.422,1.804
785.936,16.140
1276.189,20.892
409.405,2.198
362.057,7.663
773.329,7.260
424.975,17.944
607.881,15.535
131.641,5.150
678.991,8.926
958.356,5.064
209.388,1.870
671.376,6.739
169.106,8.757
345.677,20.400
224.103,8.748
80.173,11.702
840.598,5.574
879.494,4.615
277.510,5.057
354.182,2.625
265.538,3.817
2238.614,8.806
681.461,3.080
751.767,10.664
839.365,3.604
935.132,2.854
224.368,16.401
257.705,7.725
851.406,8.356
623.651,4.591
449.280,2.989
1675.038,3.236
510.100,3.760
400.843,9.255
394.779,5.981
754.052,3.805
1665.459,4.103
896.794,3.759
1150.501,0.875
2078.497,4.298
487.570,13.456
1184.748,3.051
1320.047,18.464
805.680,15.916
60.575,12.590
532.808,11.937
23.237,6.805
691.000,16.743
783.920,8.460
347.044,7.630
232.009,12.770
864.099,5.036
159.936,7.052
1066.316,2.821
1655.421,18.177
159.791,3.246
786.259,18.995
71.446,6.375
432.194,16.554
352.483,3.321
379.649,11.866
284.574,10.912
543.216,5.376
1851.894,8.558
122.360,4.366
170.377,6.868
1369.071,13.691
277.124,8.367
890.489,4.791
651.476,10.219
306.644,4.440
137.161,9.518
1233.792,15.878
593.079,5.873
195.361,2.998
184.888,14.049
396.419,5.569
822.733,24.386
494.324,3.484
322.544,3.999
1394.558,3.731
279.402,8.996
381.114,14.383
963.791,11.185
126.766,6.990
1865.703,3.804
364.558,1.636
230.100,20.766
1434.320,4.662
541.977,5.209
103.785,1.310
1026.457,9.292
576.854,2.427
1165.332,5.515
346.176,7.122
702.920,11.850
507.129,17.950
389.554,5.439
273.992,8.207
172.947,10.217
330.210,0.979
1477.677,10.679
163.505,10.425
173.883,19.382
335.857,11.556
475.170,1.485
758.208,15.996
1117.772,1.698
975.152,16.866
564.291,3.863
521.159,8.211
858.253,7.994
163.882,11.718
986.271,0.080
80.461,9.547
572.584,3.651
532.242,11.925
634.375,10.956
217.886,1.857
621.552,6.816
883.359,9.527
618.552,7.796
509.392,1.873
480.091,7.773
937.077,11.143
99.908,4.053
715.831,5.793
599.914,7.275
485.193,21.855
373.239,11.488
114.381,2.038
401.377,3.081
454.570,10.337
536.729,6.293
603.362,5.165
853.853,14.244
690.870,9.633
148.821,9.645
394.998,11.719
1116.508,6.280
306.249,14.316
922.717,8.664
399.426,9.860
88.969,2.289
305.829,8.412
574.863,7.675
139.133,15.570
323.766,1.880
751.556,1.309
1279.818,11.448
381.444,10.291
823.592,5.587
998.506,16.023
266.025,1.258
925.400,0.717
1099.611,20.292
755.537,7.452
379.512,17.968
148.783,7.582
1451.644,8.362
1320.758,18.561
152.343,6.716
941.938,4.773
553.308,6.733
575.918,5.322
154.619,8.009
523.294,19.872
957.088,5.338
1170.393,10.949
778.450,6.473
622.659,6.322
855.142,11.174
1742.509,10.861
439.525,5.504
879.290,2.647
1196.519,4.837
316.849,11.212
1031.826,15.441
380.617,16.588
1135.887,11.389
711.086,7.476
252.661,14.822
213.617,7.422
438.445,10.685
435.945,6.203
909.428,4.857
841.507,7.388
1253.833,12.789
612.639,9.461
1097.469,4.714
1156.485,12.471
488.191,4.332
231.753,7.375
268.402,5.474
122.841,5.526
571.912,2.245
744.664,2.920
777.276,13.932
564.541,11.334
573.895,6.431
940.687,10.951
798.088,17.594
224.415,9.740
1097.385,14.872
1559.757,6.079
579.284,23.288
594.225,12.008
20.822,12.443
258.520,10.604
2896.249,6.235
1122.327,6.245
460.087,10.382
878.863,13.279
1318.865,9.400
1209.096,9.256
426.197,9.801
298.016,10.896
433.102,7.530
409.217,5.821
251.842,2.454
257.359,14.398
97.261,4.481
462.342,4.708
280.159,8.615
375.084,11.877
1197.219,2.285
874.527,1.416
418.328,8.897
413.476,13.464
163.483,6.435
555.370,12.945
399.487,7.896
431.189,5.663
225.919,22.194
179.104,14.036
393.506,7.539
1081.998,9.309
376.969,10.095
1445.042,13.699
1214.245,21.138
451.820,5.462
426.202,6.139
73.100,7.881
309.060,4.179
332.273,5.570
408.830,7.279
824.381,14.360
909.278,13.107
1857.511,7.545
1041.597,5.091
592.369,12.326
2502.937,6.376
697.534,10.394
325.331,16.530
1374.691,9.690
1240.322,17.963
400.982,2.346
358.821,0.524
225.940,15.966
268.113,17.320
315.997,9.475
1163.343,12.116
1556.559,2.815
1364.234,9.690
517.727,7.744
812.183,13.545
307.478,10.912
911.720,6.135
135.424,11.565
350.355,6.020
604.359,11.126
238.013,24.878
399.944,7.318
287.441,9.482
366.798,14.586
203.814,14.808
343.980,6.930
557.514,9.716
1104.607,14.397
554.608,9.331
1079.721,19.077
283.575,6.284
582.255,2.755
876.262,7.561
182.068,2.923
327.041,18.734
543.633,5.340
292.695,8.802
574.076,3.659
364.799,15.290
974.626,5.517
736.262,13.946
516.306,20.900
570.034,2.846
1107.041,3.162
752.378,0.675
612.774,7.660
379.229,8.782
966.811,9.473
194.981,9.436
574.708,5.826
925.674,9.836
610.524,7.809
1254.873,8.551
870.381,5.462
1561.619,8.948
330.687,2.267
1030.805,6.597
550.865,8.428
608.952,7.182
1185.975,9.975
491.820,12.485
97.199,8.205
693.624,2.759
792.746,6.765
579.104,12.979
1209.484,1.658
363.127,8.333
270.619,10.158
166.312,9.305
400.578,4.983
973.962,11.112
520.298,2.962
1410.448,5.392
521.339,6.974
1013.424,8.845
479.928,5.784
288.205,4.371
179.860,13.773
507.446,6.647
770.603,16.521
91.497,10.446
1698.474,13.648
199.996,21.521
670.748,3.508
528.178,13.067
779.740,11.777
410.736,13.341
59.108,3.206
485.054,7.402
190.717,10.981
309.786,5.657
1519.688,3.760
132.444,9.611
345.745,7.227
531.705,1.873
548.297,8.382
479.260,13.904
664.213,9.351
1409.058,3.218
569.115,0.379
1242.270,0.973
238.060,13.007
380.996,2.842
765.456,6.521
341.968,14.358
1040.169,3.068
731.770,7.875
479.817,6.205
78.643,9.797
194.809,9.002
130.720,1.647
703.159,2.004
1058.967,8.768
409.500,9.754
493.561,2.504
568.513,2.935
266.505,16.669
149.434,13.979
2097.861,4.054
1258.667,2.776
339.103,9.793
439.844,21.183
741.992,11.565
687.194,4.775
239.044,17.003
1001.323,3.444
320.356,2.564
655.591,13.846
1017.269,13.922
1204.665,5.534
84.152,5.371
1862.216,7.624
553.530,10.048
846.057,11.939
796.357,9.976
2296.379,16.353
730.728,9.134
550.593,8.561
408.950,0.746
1117.628,11.181
123.491,15.039
50.299,14.743
95.877,8.984
986.434,6.741
1146.359,5.653
769.299,7.678
1296.365,7.305
537.338,10.289
1134.884,11.782
687.855,12.286
229.372,14.389
895.776,7.716
63.016,5.538
436.080,9.107
1520.993,19.083
1718.303,9.696
906.614,2.018
329.291,10.530
299.800,10.529
564.882,11.020
594.684,12.645
513.635,8.274
690.754,12.820
1416.236,16.522
732.578,9.867
699.017,1.649
276.367,13.315
189.954,8.426
544.984,19.777
625.428,14.611
821.792,8.400
1151.441,5.168
275.803,14.977
762.919,8.288
451.903,2.774
486.828,11.675
326.650,9.995
462.700,13.262
329.597,6.039
1283.685,11.787
433.041,9.567
393.071,7.323
709.742,6.042
1435.500,17.164
1268.173,8.451
102.109,7.519
313.985,12.336
567.948,6.448
324.765,10.640
1213.971,3.233
1336.411,13.152
709.978,7.008
1366.687,5.440
1156.965,0.892
125.603,11.128
620.262,13.263
1034.159,4.738
475.029,10.076
684.135,10.355
955.371,18.913
1470.453,10.491
797.490,1.531
789.471,6.640
205.189,7.988
701.428,13.195
404.549,3.365
485.303,6.401
654.786,6.520
1007.254,9.677
1043.868,15.459
1499.536,5.270
492.419,16.093
1288.965,8.115
1299.895,4.397
981.789,8.588
1277.310,18.897
697.057,2.008
1452.601,10.383
389.050,9.907
448.107,10.583
1503.663,12.249
1663.075,15.740
1439.975,3.092
948.148,5.727
1286.915,8.981
1130.338,8.529
366.729,13.548
359.350,3.794
225.062,4.283
631.257,10.752
689.199,15.277
1146.735,14.605
1122.013,6.551
262.739,2.928
470.160,13.048
1020.991,9.141
1176.926,6.317
1082.205,2.930
244.166,15.493
819.542,16.191
1952.559,2.520
789.801,4.504
987.071,14.371
830.127,11.948
917.304,8.317
460.866,10.902
658.887,1.929
524.357,2.962
286.197,5.896
721.645,5.460
224.949,9.506
80.668,7.818
383.040,18.978
114.922,6.767
328.903,13.157
943.531,15.232
797.634,3.986
248.340,9.253
657.832,11.202
509.965,9.640
219.513,5.408
405.755,9.107
684.683,7.501
1353.242,9.084
73.684,2.668
180.891,9.148
691.201,6.004
329.302,6.048
1230.321,4.853
938.663,12.154
1402.317,0.634
492.865,7.927
646.979,5.873
1887.631,3.335
630.065,11.658
1601.024,12.084
493.281,5.899
597.835,17.602
2073.965,4.019
2338.549,1.820
827.996,5.459
656.029,15.168
2349.596,3.937
376.718,3.434
832.790,9.401
1594.480,7.451
1898.592,14.538
936.384,0.615
853.719,5.052
9.813,12.989
504.101,1.934
424.528,7.562
384.562,0.340
664.226,17.882
255.664,15.630
640.580,15.898
2103.191,16.686
1086.290,16.447
306.678,3.758
1381.888,8.980
1759.491,7.606
693.017,11.455
1019.168,10.621
367.038,1.833
778.021,11.466
677.078,8.614
1456.766,5.012
662.514,5.664
134.420,2.284
594.857,16.920
670.396,7.454
1228.829,1.351
763.490,9.285
255.024,3.204
634.515,6.833
673.062,12.573
172.358,23.864
164.260,11.321
1106.591,13.769
369.843,11.834
1592.105,6.294
193.640,5.750
1380.119,8.577
182.820,10.235
1441.471,11.146
956.702,12.599
1561.700,3.291
652.685,9.966
1122.513,9.433
1076.173,6.473
145.153,14.122
103.224,14.866
358.463,2.797
216.846,3.060
363.662,4.347
951.140,5.032
709.703,8.724
406.620,23.891
650.041,9.245
1276.960,6.112
122.821,1.122
177.702,7.927
253.278,11.287
64.879,16.214
1444.403,2.636
1747.453,5.303
592.760,4.864
426.876,7.135
996.580,9.421
1037.543,9.660
143.409,5.815
1261.405,11.696
1019.588,15.795
1035.387,4.171
661.833,3.171
1207.984,16.119
442.320,7.670
196.668,3.097
889.609,1.725
440.337,14.768
387.863,16.477
801.007,26.478
295.987,2.586
1622.572,25.857
462.620,10.481
1237.689,8.281
2922.043,4.419
1335.808,5.022
905.409,10.184
734.515,6.837
311.451,3.350
472.505,19.477
1257.559,11.184
483.492,5.913
18.938,6.835
1048.929,1.297
83.059,10.574
667.894,8.028
615.899,13.427
177.489,17.585
1271.027,1.914
730.005,3.393
1363.279,10.363
342.084,7.023
174.894,10.535
147.537,2.345
473.400,5.228
585.950,8.582
398.711,5.884
766.446,8.155
1258.441,15.142
710.991,13.203
1022.116,5.332
686.010,2.871
1839.368,6.994
713.585,4.133
936.765,5.297
738.012,5.541
1094.405,6.694
877.864,9.637
742.477,6.568
1235.873,4.524
35.888,10.150
778.370,11.019
88.283,19.321
689.585,2.565
269.111,7.803
92.253,21.903
300.330,11.803
1089.831,14.452
1328.477,7.440
226.832,5.459
255.629,4.419
1940.790,6.092
253.163,5.788
185.221,12.553
149.274,13.140
583.985,16.091
949.356,13.745
636.321,7.970
306.921,12.958
621.372,8.076
159.615,7.200
123.138,7.230
1109.947,7.154
1171.498,8.394
315.772,4.069
655.822,20.706
564.635,10.883
1197.418,1.634
990.585,5.641
1171.562,12.802
958.386,4.048
550.889,4.066
421.606,10.390
632.182,8.001
1366.941,5.307
579.832,6.565
976.913,6.264
472.005,2.938
378.757,11.045
167.811,12.826
623.367,7.384
105.595,5.517
719.540,5.547
1226.082,4.117
704.535,16.931
621.729,11.935
167.253,6.075
649.915,10.513
816.677,13.839
1063.270,14.483
798.711,7.828
1442.372,9.501
436.787,6.556
1239.348,15.066
326.978,7.879
1705.935,9.099
606.049,14.299
1248.537,6.112
406.549,3.935
232.119,14.206
978.797,8.666
227.218,7.146
648.232,14.688
1482.822,3.548
104.869,4.670
1764.476,2.786
155.531,2.518
605.158,4.337
707.300,4.012
1097.454,15.990
94.292,6.499
732.598,5.615
829.134,7.279
343.981,2.335
1203.382,9.375
562.265,10.127
2169.535,7.685
1575.480,5.175
92.477,2.651
170.078,3.182
546.845,6.849
1455.572,4.684
477.209,12.469
328.683,15.193
1195.103,15.618
1586.577,8.408
2928.442,0.231
1481.529,6.792
371.275,9.040
310.288,8.525
928.921,6.452
706.340,12.256
1050.379,15.729
1004.387,24.885
371.515,15.999
200.476,13.922
227.021,4.269
335.443,5.179
1198.618,3.502
2986.236,2.098
812.139,15.796
540.199,6.535
263.552,8.462
631.070,0.779
356.562,12.060
577.145,4.311
2117.158,6.385
258.245,13.189
480.622,1.999
663.496,2.355
1394.449,18.568
343.297,5.150
418.295,6.246
646.580,9.743
861.442,9.579
803.366,15.226
1018.200,6.967
49.052,4.813
714.118,8.956
525.241,11.084
345.795,13.050
2072.562,5.862
207.049,3.860
512.862,9.639
743.244,10.078
381.109,9.342
1941.354,7.031
105.199,12.604
298.629,1.245
672.876,4.022
495.040,13.284
791.244,1.403
1029.894,15.233
955.396,5.655
1399.326,5.219
602.397,9.097
438.515,14.430
1776.349,6.986
328.779,2.975
694.734,13.542
849.932,8.905
473.483,12.834
1105.001,8.701
878.918,8.041
701.129,4.636
1416.901,9.431
687.444,9.302
207.380,1.667
676.766,7.968
146.399,6.614
276.716,4.038
633.503,18.349
1410.260,11.583
660.574,5.401
522.787,8.962
1007.988,4.617
1221.615,13.912
1528.648,0.967
639.932,3.880
1286.501,14.829
658.251,12.202
492.523,14.535
462.608,7.868
306.905,17.890
1128.969,13.969
2075.177,11.915
695.792,14.704
765.539,7.612
341.944,18.829
1112.698,9.159
307.017,3.330
1138.411,2.401
862.569,3.501
739.646,18.508
699.737,7.127
1035.420,10.455
539.873,0.260
657.126,1.213
691.977,8.243
203.055,17.807
140.080,3.834
632.548,6.027
261.386,13.252
529.029,5.117
339.169,11.502
144.669,8.773
270.978,6.729
648.102,3.431
291.027,9.438
340.954,5.698
220.129,7.272
149.379,14.052
735.356,13.388
132.928,4.097
1058.315,7.522
440.788,18.676
1510.508,17.569
248.384,3.849
763.100,9.967
753.631,10.509
391.569,13.435
472.530,12.336
1851.473,3.470
551.164,11.340
279.727,2.033
989.483,1.551
502.791,9.126
52.452,7.488
1353.757,8.340
340.364,4.390
1368.972,2.434
1180.810,1.481
164.316,11.200
643.525,4.806
862.953,1.258
235.457,13.149
228.026,11.427
400.642,15.434
1539.371,7.540
953.126,14.875
1052.226,11.794
1191.363,10.806
650.767,6.313
116.682,13.995
127.019,5.898
248.186,9.409
141.672,7.829
1013.796,8.476
2268.638,8.474
1735.519,6.676
446.073,13.083
79.135,5.471
320.059,7.409
1276.279,7.913
976.455,3.374
747.540,16.978
214.380,14.817
404.395,9.802
496.457,10.438
334.461,5.539
238.808,3.851
978.968,6.456
1979.045,10.408
2032.692,13.746
545.825,9.762
1226.384,7.267
206.186,8.946
484.563,22.823
1514.334,7.225
546.222,6.433
493.351,13.784
289.616,8.984
647.340,6.642
1043.582,8.854
1120.435,4.222
586.301,6.893
1591.288,5.272
210.410,10.581
307.549,7.623
629.764,11.836
1238.501,5.058
715.305,6.151
1235.883,11.601
497.568,6.143
489.549,6.033
507.161,15.356
894.196,8.857
958.713,14.182
193.103,7.339
665.596,13.207
616.225,7.987
249.882,16.598
234.929,8.602
1179.263,9.196
264.479,5.172
968.692,7.428
306.235,9.163
953.977,3.280
932.585,12.640
1155.365,8.328
1046.591,2.736
922.035,1.887
307.692,16.592
1780.293,8.475
1293.706,3.380
992.034,12.664
468.268,13.550
895.719,13.109
404.385,6.660
714.236,4.026
557.428,15.792
261.325,4.972
1674.306,16.131
740.023,8.540
549.054,14.850
455.983,1.464
122.396,5.870
348.109,6.669
805.616,11.694
359.201,10.169
728.543,14.252
519.806,17.647
1381.235,7.767
171.372,3.083
325.076,10.251
401.736,11.112
1041.878,5.359
682.402,1.087
632.609,9.858
682.873,7.475
1573.346,14.215
212.696,12.849
207.300,9.664
740.756,6.360
380.921,7.036
214.319,9.778
1415.312,5.442
565.439,3.245
328.108,8.304
516.179,10.791
578.893,3.614
353.258,15.337
1436.228,7.495
1378.443,9.365
1457.285,4.009
209.373,5.782
834.945,7.488
698.089,5.570
2438.328,7.038
227.035,6.152
241.617,5.258
1209.339,6.840
1393.910,16.914
199.111,5.199
138.450,6.417
276.842,18.077
333.931,7.363
468.327,6.915
2134.624,11.094
830.702,9.706
684.115,2.660
1677.841,10.917
239.736,5.505
253.020,3.821
556.610,1.312
1057.317,7.049
639.205,10.152
255.506,8.092
203.133,3.966
1885.250,6.284
2303.564,9.632
516.986,10.954
154.569,13.476
596.299,8.451
215.190,14.925
619.913,11.917
672.472,2.720
396.002,10.484
941.744,10.848
79.558,2.439
1049.586,12.702
792.959,3.575
924.632,19.643
1249.286,10.122
253.808,3.495
169.210,0.761
1135.718,8.034
302.587,12.083
552.308,4.717
2744.005,3.530
1745.980,16.474
565.328,12.251
227.123,11.054
356.537,8.543
82.909,8.046
1024.406,15.037
424.418,2.642
94.017,20.144
881.313,8.076
510.711,12.803
898.518,9.032
369.146,4.584
348.076,11.759
516.203,10.601
965.191,5.151
959.527,6.762
586.165,7.415
392.047,5.906
270.129,6.706
1684.791,4.822
769.709,18.235
398.751,12.327
1064.114,9.990
745.019,7.214
1151.001,12.788
89.956,13.796
51.238,6.108
877.637,18.364
1608.250,5.599
554.230,15.561
1044.432,11.440
161.774,15.758
195.660,17.420
470.125,8.889
513.709,8.645
95.881,8.949
855.950,12.617
802.489,9.023
521.746,11.241
2460.226,5.894
1282.114,3.237
347.351,3.134
1323.490,9.329
942.791,3.535
1365.084,5.549
836.107,2.005
584.518,9.921
534.980,5.997
493.420,2.417
372.839,4.980
798.279,14.173
215.175,7.088
1547.327,6.623
311.030,5.951
142.766,14.340
111.350,4.446
2326.980,15.476
314.058,9.212
510.938,13.808
140.964,4.775
1091.917,3.336
1399.805,9.535
1072.262,3.473
723.639,6.288
432.733,3.642
173.414,11.267
245.201,1.614
1240.244,13.303
698.805,5.801
260.145,20.702
258.051,10.128
415.711,6.546
1449.706,7.948
653.054,11.002
1946.432,7.718
1226.334,8.366
1016.474,3.594
548.227,3.124
489.579,7.385
327.719,4.996
967.468,2.477
324.967,6.487
506.719,2.497
1560.116,4.198
195.027,6.699
353.106,17.647
913.725,13.295
972.236,7.309
1162.291,7.877
245.553,4.305
935.814,10.960
259.595,8.405
1005.789,12.061
549.581,7.799
434.796,9.444
1372.942,13.747
547.371,12.146
238.228,7.435
640.708,4.690
654.035,11.211
1223.456,7.607
1650.193,4.834
1091.967,18.551
1558.872,7.340
155.346,10.316
504.355,6.597
264.102,7.646
104.016,7.398
137.241,6.761
467.031,10.893
474.787,19.884
37.153,12.763
1317.664,23.165
1164.109,17.693
144.789,14.640
288.231,8.395
1174.948,10.846
984.497,20.560
552.145,2.258
935.039,8.855
1012.480,16.319
373.035,6.804
253.374,2.439
350.907,11.982
55.628,3.311
735.690,4.757
1211.917,3.694
1145.135,4.018
172.605,7.284
1238.673,5.215
603.454,8.523
1187.896,19.318
